"ALL_RATE_1112";"leanm11";"STNAM";"LONGITUDE";"LATITUDE";"leaid11";"ALL_COHORT_1112";"pct_Not_HS_Grad_ACS_08_12";"pct_Civ_emp_25_44_ACS_08_12"
84.0;"Abington";"MASSACHUSETTS";;;2501650;134;4.935515873;99.13159653
94.0;"Acton-Boxborough";"MASSACHUSETTS";;;2501710;479;2.518363064;100.0
89.0;"Adams-Cheshire";"MASSACHUSETTS";;;2501780;112;17.26862303;95.05494506
90.0;"Agawam";"MASSACHUSETTS";;;2501800;334;7.049734428;94.01645475
84.0;"Amesbury";"MASSACHUSETTS";;;2501860;155;8.576709797;94.77866061
86.0;"Amherst-Pelham";"MASSACHUSETTS";;;2501920;278;4.206433369;95.75757576
96.0;"Andover";"MASSACHUSETTS";;;2501950;441;5.648387856;90.17571885
89.0;"Arlington";"MASSACHUSETTS";;;2501980;305;6.4697609;97.30458221
95.0;"Ashburnham-Westminster";"MASSACHUSETTS";;;2502040;193;4.055032585;92.65402844
95.0;"Ashland";"MASSACHUSETTS";;;2502100;185;2.966022151;98.63945578
79.0;"Athol-Royalston";"MASSACHUSETTS";;;2502160;119;18.75857339;82.20675944
88.0;"Attleboro";"MASSACHUSETTS";;;2502190;424;6.849680171;92.3647146
94.0;"Auburn";"MASSACHUSETTS";;;2502220;200;6.284805092;94.8035488
79.0;"Avon";"MASSACHUSETTS";;;2502250;54;6.305129043;87.79661017
89.0;"Barnstable";"MASSACHUSETTS";;;2502310;453;4.113924051;90.94339623
94.0;"Bedford";"MASSACHUSETTS";;;2502400;199;1.447754931;96.8892261
89.0;"Belchertown";"MASSACHUSETTS";;;2502430;189;8.430232558;95.69620253
81.0;"Bellingham";"MASSACHUSETTS";;;2502460;209;4.888475836;96.48662821
96.0;"Belmont";"MASSACHUSETTS";;;2502490;282;2.413223141;91.62621359
94.0;"Berkshire Hills";"MASSACHUSETTS";;;2502530;146;3.739130435;100.0
95.0;"Berlin-Boylston";"MASSACHUSETTS";;;2502580;69;15.42351454;86.44067797
81.0;"Beverly";"MASSACHUSETTS";;;2502640;332;7.809594645;91.3126189
88.0;"Billerica";"MASSACHUSETTS";;;2502670;398;13.88455538;88.0
84.0;"Blackstone-Millville";"MASSACHUSETTS";;;2502715;148;10.24922991;94.32432432
66.0;"Boston";"MASSACHUSETTS";;;2502790;4368;21.65694282;83.62687541
94.0;"Bourne";"MASSACHUSETTS";;;2502820;145;4.646345073;91.14285714
95.0;"Braintree";"MASSACHUSETTS";;;2502940;369;7.696661007;92.77108434
93.0;"Bridgewater-Raynham";"MASSACHUSETTS";;;2503030;411;3.927492447;94.10909091
75.0;"Brockton";"MASSACHUSETTS";;;2503090;1155;17.6184379;88.22170901
93.0;"Brookline";"MASSACHUSETTS";;;2503150;464;2.973327503;97.75952203
89.0;"Burlington";"MASSACHUSETTS";;;2503240;246;2.91225416;89.70747562
83.0;"Cambridge";"MASSACHUSETTS";;;2503270;447;6.377111341;96.18369987
97.0;"Canton";"MASSACHUSETTS";;;2503300;219;2.598385469;92.62926293
84.0;"Carver";"MASSACHUSETTS";;;2503360;125;8.96424816;93.92905866
94.0;"Central Berkshire";"MASSACHUSETTS";;;2503390;172;6.341463415;90.73033708
94.0;"Chelmsford";"MASSACHUSETTS";;;2503510;418;2.169701666;93.72881356
58.0;"Chelsea";"MASSACHUSETTS";;;2503540;360;39.6014944;92.15155616
73.0;"Chicopee";"MASSACHUSETTS";;;2503660;712;14.58140253;96.95550351
84.0;"Clinton";"MASSACHUSETTS";;;2503750;120;11.31400602;88.46391117
95.0;"Cohasset";"MASSACHUSETTS";;;2503780;95;2.314179251;91.81232751
93.0;"Concord-Carlisle";"MASSACHUSETTS";;;2503870;323;8.574204518;95.64032698
90.0;"Danvers";"MASSACHUSETTS";;;2503990;240;5.108608206;88.33138857
93.0;"Dartmouth";"MASSACHUSETTS";;;2504020;273;14.50580706;90.06849315
88.0;"Dedham";"MASSACHUSETTS";;;2504050;205;4.035664008;90.70351759
82.0;"Dennis-Yarmouth";"MASSACHUSETTS";;;2504140;233;9.042821159;92.50225836
96.0;"Dighton-Rehoboth";"MASSACHUSETTS";;;2504200;272;6.777007381;86.25277162
89.0;"Douglas";"MASSACHUSETTS";;;2504230;129;5.252743299;92.75225012
95.0;"Dover-Sherborn";"MASSACHUSETTS";;;2504290;160;0.260804769;97.69392034
88.0;"Dracut";"MASSACHUSETTS";;;2504320;266;9.174471037;97.52066116
91.0;"Dudley-Charlton Reg";"MASSACHUSETTS";;;2504360;335;8.029837648;91.60768453
97.0;"Duxbury";"MASSACHUSETTS";;;2504410;260;0.959909656;92.75700935
94.0;"East Bridgewater";"MASSACHUSETTS";;;2504440;121;5.248833593;97.17105263
91.0;"East Longmeadow";"MASSACHUSETTS";;;2504500;234;3.857890148;93.92605634
95.0;"Nauset";"MASSACHUSETTS";;;2504560;264;2.233363719;100.0
89.0;"Easthampton";"MASSACHUSETTS";;;2504590;111;10.39064576;94.70480828
93.0;"Easton";"MASSACHUSETTS";;;2504620;306;2.675585284;98.27357238
75.0;"Everett";"MASSACHUSETTS";;;2504770;467;21.82103611;92.13836478
84.0;"Fairhaven";"MASSACHUSETTS";;;2504800;148;19.92429456;95.02590674
69.0;"Fall River";"MASSACHUSETTS";;;2504830;687;33.33333333;73.58657244
88.0;"Falmouth";"MASSACHUSETTS";;;2504860;222;3.699582754;80.52256532
74.0;"Fitchburg";"MASSACHUSETTS";;;2504890;400;16.1589404;88.48
99.0;"Foxborough";"MASSACHUSETTS";;;2504950;206;3.822861469;84.04907976
85.0;"Framingham";"MASSACHUSETTS";;;2504980;577;4.231311707;95.31442663
93.0;"Franklin";"MASSACHUSETTS";;;2505010;415;3.190460844;97.32472325
94.0;"Freetown-Lakeville";"MASSACHUSETTS";;;2505070;199;5.913226032;95.96577017
89.0;"Frontier";"MASSACHUSETTS";;;2505100;127;6.772606886;97.43589744
75.0;"Gardner";"MASSACHUSETTS";;;2505130;209;14.02188783;86.59793814
84.0;"Gateway";"MASSACHUSETTS";;;2505160;88;5.436156764;94.0952381
94.0;"Georgetown";"MASSACHUSETTS";;;2505220;127;2.215062425;87.64415157
69.0;"Gill-Montague";"MASSACHUSETTS";;;2505270;80;15.37698413;86.85015291
86.0;"Gloucester";"MASSACHUSETTS";;;2505280;245;13.01369863;91.75
89.0;"Grafton";"MASSACHUSETTS";;;2505370;162;4.287844892;98.94534995
94.0;"Granby";"MASSACHUSETTS";;;2505400;98;9.392747925;97.57053292
79.0;"Greenfield";"MASSACHUSETTS";;;2505490;108;6.772606886;97.43589744
96.0;"Groton-Dunstable";"MASSACHUSETTS";;;2505500;209;3.662494205;97.9202773
90.0;"Hadley";"MASSACHUSETTS";;;2505580;52;5.180294566;91.7953668
95.0;"Hamilton-Wenham";"MASSACHUSETTS";;;2505670;183;0.645369474;91.4844649
94.0;"Hampden-Wilbraham";"MASSACHUSETTS";;;2505730;326;6.153846154;89.53020134
95.0;"Hampshire";"MASSACHUSETTS";;;2505740;143;4.186046512;96.0
95.0;"Hanover";"MASSACHUSETTS";;;2505790;163;6.053268765;94.97444634
95.0;"Harvard";"MASSACHUSETTS";;;2505880;108;5.548414739;94.15121255
89.0;"Harwich";"MASSACHUSETTS";;;2505910;81;5.433526012;100.0
70.0;"Haverhill";"MASSACHUSETTS";;;2505970;477;13.26259947;92.88774636
94.0;"Hingham";"MASSACHUSETTS";;;2506090;285;2.204658902;97.32888147
79.0;"Holbrook";"MASSACHUSETTS";;;2506150;52;10.51206302;94.53183521
98.0;"Holliston";"MASSACHUSETTS";;;2506240;229;3.353262282;92.29494615
53.0;"Holyoke";"MASSACHUSETTS";;;2506270;525;56.80473373;71.90635452
95.0;"Hopedale";"MASSACHUSETTS";;;2506300;80;6.015411385;94.33198381
98.0;"Hopkinton";"MASSACHUSETTS";;;2506330;276;8.176100629;99.00596422
82.0;"Hudson";"MASSACHUSETTS";;;2506390;233;7.207863123;97.18969555
89.0;"Hull";"MASSACHUSETTS";;;2506420;86;4.870624049;93.06930693
95.0;"Ipswich";"MASSACHUSETTS";;;2506480;171;2.443324937;90.99350046
92.0;"King Philip";"MASSACHUSETTS";;;2506510;328;10.78587337;95.33954727
61.0;"Lawrence";"MASSACHUSETTS";;;2506660;874;50.42225534;89.24349882
89.0;"Lee";"MASSACHUSETTS";;;2506690;86;6.103398755;89.36507937
89.0;"Leicester";"MASSACHUSETTS";;;2506720;145;11.81421446;90.55793991
94.0;"Lenox";"MASSACHUSETTS";;;2506750;69;5.794655415;88.26086957
89.0;"Leominster";"MASSACHUSETTS";;;2506780;444;9.596456693;93.94136808
96.0;"Lexington";"MASSACHUSETTS";;;2506840;509;0.949094047;98.12138728
97.0;"Lincoln-Sudbury";"MASSACHUSETTS";;;2506930;414;8.83218842;96.60523763
94.0;"Littleton";"MASSACHUSETTS";;;2506960;122;4.415422886;96.62542182
97.0;"Longmeadow";"MASSACHUSETTS";;;2506990;263;4.951315517;94.22594142
73.0;"Lowell";"MASSACHUSETTS";;;2507020;797;8.192686357;94.39655172
88.0;"Ludlow";"MASSACHUSETTS";;;2507050;239;16.06837607;96.91960932
94.0;"Lunenburg";"MASSACHUSETTS";;;2507080;134;3.819918145;91.62621359
74.0;"Lynn";"MASSACHUSETTS";;;2507110;1099;26.28951747;87.84194529
95.0;"Lynnfield";"MASSACHUSETTS";;;2507140;152;1.998401279;97.23756906
77.0;"Malden";"MASSACHUSETTS";;;2507170;470;20.99177229;83.95500296
94.0;"Mansfield";"MASSACHUSETTS";;;2507230;372;5.142857143;92.34773555
96.0;"Marblehead";"MASSACHUSETTS";;;2507260;240;2.794597112;97.79591837
80.0;"Marlborough";"MASSACHUSETTS";;;2507320;256;8.81006865;96.97923222
95.0;"Marshfield";"MASSACHUSETTS";;;2507350;358;1.385795595;95.11002445
94.0;"Marthas Vineyard";"MASSACHUSETTS";;;2507380;170;;
97.0;"Masconomet";"MASSACHUSETTS";;;2507410;336;4.438555813;98.80304679
94.0;"Mashpee";"MASSACHUSETTS";;;2507440;116;4.965315809;95.57377049
84.0;"Maynard";"MASSACHUSETTS";;;2507500;64;8.30518018;97.40163326
99.0;"Medfield";"MASSACHUSETTS";;;2507530;227;1.484184915;97.45011087
81.0;"Medford";"MASSACHUSETTS";;;2507560;369;11.18165063;92.17791411
97.0;"Medway";"MASSACHUSETTS";;;2507590;209;5.365946151;95.06694856
94.0;"Melrose";"MASSACHUSETTS";;;2507620;273;4.145756055;94.06873614
94.0;"Mendon-Upton";"MASSACHUSETTS";;;2507680;182;3.343542624;95.11545293
79.0;"Methuen";"MASSACHUSETTS";;;2507740;469;10.07751938;93.49593496
94.0;"Middleborough";"MASSACHUSETTS";;;2507770;189;14.26721347;90.54861488
85.0;"Milford";"MASSACHUSETTS";;;2507860;281;12.21320155;91.4559721
94.0;"Millbury";"MASSACHUSETTS";;;2507890;123;16.43636364;92.19088937
95.0;"Millis";"MASSACHUSETTS";;;2507920;89;4.023089033;98.22812846
94.0;"Milton";"MASSACHUSETTS";;;2507980;258;2.686145146;96.94708277
79.0;"Mohawk Trail";"MASSACHUSETTS";;;2507990;94;7.989607015;87.27034121
84.0;"Monson";"MASSACHUSETTS";;;2508040;90;4.098360656;83.24538259
95.0;"Mount Greylock";"MASSACHUSETTS";;;2508160;110;6.284658041;88.43843844
89.0;"Nantucket";"MASSACHUSETTS";;;2508250;97;4.219409283;100.0
89.0;"Narragansett";"MASSACHUSETTS";;;2508280;118;10.294936;91.97662062
94.0;"Nashoba";"MASSACHUSETTS";;;2508310;246;2.196102691;99.03225807
94.0;"Natick";"MASSACHUSETTS";;;2508340;315;3.349148758;95.43889845
95.0;"Needham";"MASSACHUSETTS";;;2508370;372;3.211009174;100.0
55.0;"New Bedford";"MASSACHUSETTS";;;2508430;689;31.26702997;89.15187377
94.0;"Newburyport";"MASSACHUSETTS";;;2508580;171;2.239641657;93.24796275
95.0;"Newton";"MASSACHUSETTS";;;2508610;875;0.469345849;91.72413793
84.0;"North Adams";"MASSACHUSETTS";;;2508670;131;11.92810458;100.0
93.0;"North Andover";"MASSACHUSETTS";;;2508700;335;5.428716388;92.09486166
94.0;"North Attleborough";"MASSACHUSETTS";;;2508730;277;6.884681584;88.05774278
92.0;"North Middlesex";"MASSACHUSETTS";;;2508790;288;5.7187017;94.44444444
95.0;"North Reading";"MASSACHUSETTS";;;2508820;169;3.9488117;100.0
86.0;"Northampton";"MASSACHUSETTS";;;2508850;233;13.91363948;93.94329897
95.0;"Northboro-Southboro";"MASSACHUSETTS";;;2508910;349;2.457264957;100.0
84.0;"Northbridge";"MASSACHUSETTS";;;2508940;138;8.446996889;95.14742015
85.0;"Norton";"MASSACHUSETTS";;;2509000;215;5.904059041;84.98769483
95.0;"Norwell";"MASSACHUSETTS";;;2509030;142;2.508732931;96.12299465
89.0;"Norwood";"MASSACHUSETTS";;;2509060;238;2.46559633;99.09808343
95.0;"Old Rochester";"MASSACHUSETTS";;;2509150;186;;
79.0;"Oxford";"MASSACHUSETTS";;;2509270;152;6.072555205;92.19269103
79.0;"Palmer";"MASSACHUSETTS";;;2509300;127;10.96551724;89.03680501
83.0;"Peabody";"MASSACHUSETTS";;;2509360;470;8.589712035;95.94755662
94.0;"Pembroke";"MASSACHUSETTS";;;2509420;226;3.238866397;94.80234261
94.0;"Pentucket";"MASSACHUSETTS";;;2509450;189;2.98245614;99.10714286
94.0;"Pioneer Valley";"MASSACHUSETTS";;;2509600;78;6.50887574;98.95287958
80.0;"Pittsfield";"MASSACHUSETTS";;;2509630;504;19.45147679;89.53488372
87.0;"Plymouth";"MASSACHUSETTS";;;2509720;587;6.452788917;96.77419355
90.0;"Quincy";"MASSACHUSETTS";;;2509870;728;20.33121019;97.17341482
74.0;"Ralph C Mahar";"MASSACHUSETTS";;;2509900;166;7.532558958;85.82089552
71.0;"Randolph";"MASSACHUSETTS";;;2509930;229;11.04111986;92.38636364
97.0;"Reading";"MASSACHUSETTS";;;2509990;294;1.093261937;91.68184578
77.0;"Revere";"MASSACHUSETTS";;;2510050;449;15.42776999;83.95061728
84.0;"Rockland";"MASSACHUSETTS";;;2510170;157;4.967375289;90.7421014
94.0;"Rockport";"MASSACHUSETTS";;;2510200;74;4.732327714;87.5739645
78.0;"Salem";"MASSACHUSETTS";;;2510380;295;8.913728862;89.83580923
92.0;"Sandwich";"MASSACHUSETTS";;;2510470;272;5.16395559;97.47687132
89.0;"Saugus";"MASSACHUSETTS";;;2510500;188;5.360264129;92.0
91.0;"Scituate";"MASSACHUSETTS";;;2510560;221;3.875;93.84404925
94.0;"Seekonk";"MASSACHUSETTS";;;2510590;182;13.51228389;95.17184943
95.0;"Sharon";"MASSACHUSETTS";;;2510620;285;3.392635499;96.23430962
94.0;"Shrewsbury";"MASSACHUSETTS";;;2510770;391;4.413078435;97.77777778
98.0;"Silver Lake";"MASSACHUSETTS";;;2510830;266;11.0701107;92.31601732
78.0;"Somerville";"MASSACHUSETTS";;;2510890;406;19.94813054;95.34313726
94.0;"South Hadley";"MASSACHUSETTS";;;2510920;180;10.10141181;96.34760705
79.0;"Southbridge";"MASSACHUSETTS";;;2511010;117;25.59618442;89.46488294
89.0;"Southern Berkshire";"MASSACHUSETTS";;;2511040;74;5.912040375;88.50574713
57.0;"Springfield";"MASSACHUSETTS";;;2511130;1867;25.46161322;87.01388889
94.0;"Stoneham";"MASSACHUSETTS";;;2511220;181;4.806934594;88.32951945
91.0;"Stoughton";"MASSACHUSETTS";;;2511250;275;6.258217197;93.33933393
94.0;"Sutton";"MASSACHUSETTS";;;2511400;87;10.1285347;97.8313253
95.0;"Swampscott";"MASSACHUSETTS";;;2511430;187;3.64344638;94.4403804
94.0;"Swansea";"MASSACHUSETTS";;;2511460;156;15.29044022;91.56716418
89.0;"Tantasqua";"MASSACHUSETTS";;;2511490;310;13.63892014;86.33663366
77.0;"Taunton";"MASSACHUSETTS";;;2511520;495;26.73392182;88.10872027
92.0;"Tewksbury";"MASSACHUSETTS";;;2511580;258;8.55478704;91.08571429
90.0;"Triton";"MASSACHUSETTS";;;2511740;205;5.707106963;83.40807175
95.0;"Tyngsborough";"MASSACHUSETTS";;;2511760;128;5.696670777;96.5627498
89.0;"Uxbridge";"MASSACHUSETTS";;;2511850;116;7.359635812;93.80264741
92.0;"Wachusett";"MASSACHUSETTS";;;2511880;509;4.38516353;98.14221653
90.0;"Wakefield";"MASSACHUSETTS";;;2511910;257;5.354659249;96.48876405
95.0;"Walpole";"MASSACHUSETTS";;;2511970;248;10.78587337;95.33954727
82.0;"Waltham";"MASSACHUSETTS";;;2512000;362;5.852941177;91.74852652
74.0;"Ware";"MASSACHUSETTS";;;2512030;89;16.75953708;74.5945946
79.0;"Wareham";"MASSACHUSETTS";;;2512060;265;7.771135781;88.70703764
74.0;"Quaboag Regional";"MASSACHUSETTS";;;2512100;92;13.63892014;86.33663366
89.0;"Watertown";"MASSACHUSETTS";;;2512180;176;6.033219345;97.25768322
96.0;"Wayland";"MASSACHUSETTS";;;2512210;222;1.788756388;90.7239819
74.0;"Webster";"MASSACHUSETTS";;;2512240;154;19.11278905;80.94674556
98.0;"Wellesley";"MASSACHUSETTS";;;2512270;346;3.586862576;98.29867675
89.0;"West Boylston";"MASSACHUSETTS";;;2512390;86;15.42351454;86.44067797
95.0;"West Bridgewater";"MASSACHUSETTS";;;2512420;82;10.11035956;90.14844804
80.0;"West Springfield";"MASSACHUSETTS";;;2512510;321;3.405370007;97.96954315
98.0;"Westborough";"MASSACHUSETTS";;;2512600;236;8.47826087;98.26530612
84.0;"Westfield";"MASSACHUSETTS";;;2512630;491;20.53935403;91.25840538
99.0;"Westford";"MASSACHUSETTS";;;2512660;403;3.654798397;94.25087108
95.0;"Weston";"MASSACHUSETTS";;;2512750;175;3.85448246;93.55555556
84.0;"Westport";"MASSACHUSETTS";;;2512780;117;4.732510288;86.5248227
96.0;"Westwood";"MASSACHUSETTS";;;2512810;224;4.654049023;93.52678571
85.0;"Weymouth";"MASSACHUSETTS";;;2512840;534;4.641148325;97.93459553
93.0;"Whitman-Hanson";"MASSACHUSETTS";;;2512930;309;7.484076433;96.57534247
91.0;"Wilmington";"MASSACHUSETTS";;;2513050;233;4.884639368;96.88917693
74.0;"Winchendon";"MASSACHUSETTS";;;2513080;92;10.89776855;95.08408797
98.0;"Winchester";"MASSACHUSETTS";;;2513110;251;2.537593985;89.6
84.0;"Winthrop";"MASSACHUSETTS";;;2513170;130;9.89541432;93.7947494
85.0;"Woburn";"MASSACHUSETTS";;;2513200;326;19.73407978;85.43307087
72.0;"Worcester";"MASSACHUSETTS";;;2513230;1780;27.05658583;83.78378378
41.0;"Battle Creek Public Schools";"MICHIGAN";;;2600005;516;27.43988685;82.30769231
90.0;"Harbor Beach Community Schools";"MICHIGAN";;;2600007;57;17.27304839;87.54152824
79.0;"St. Ignace Area Schools";"MICHIGAN";;;2600012;53;12.40601504;76.7032967
85.0;"Marquette Area Public Schools";"MICHIGAN";;;2600013;260;9.583333333;94.70198676
71.0;"Wayne-Westland Community School District";"MICHIGAN";;;2600015;1057;18.34096418;84.01390096
91.0;"Crestwood School District";"MICHIGAN";;;2600016;285;17.68060837;72.81167109
89.0;"Bad Axe Public Schools";"MICHIGAN";;;2600017;94;17.60176018;91.18086697
89.0;"L'Anse Area Schools";"MICHIGAN";;;2600018;65;6.764841233;90.0952381
94.0;"Addison Community Schools";"MICHIGAN";;;2601920;66;9.38873352;76.19047619
67.0;"Adrian School District of the City of";"MICHIGAN";;;2601950;293;17.85162288;83.15926893
80.0;"Airport Community Schools";"MICHIGAN";;;2601980;251;8.76;95.82210243
74.0;"Albion Public Schools";"MICHIGAN";;;2602070;89;18.34360027;60.04140787
89.0;"Alcona Community Schools";"MICHIGAN";;;2602160;68;;
94.0;"Algonac Community School District";"MICHIGAN";;;2602190;157;13.80905187;76.20545073
65.0;"Allegan Public Schools";"MICHIGAN";;;2602220;257;10.63474388;92.61744966
83.0;"Allen Park Public Schools";"MICHIGAN";;;2602520;374;15.79244219;95.46485261
84.0;"Allendale Public Schools";"MICHIGAN";;;2602550;179;7.362784471;88.78842676
74.0;"Alma Public Schools";"MICHIGAN";;;2602640;195;14.35705368;82.03939745
94.0;"Almont Community Schools";"MICHIGAN";;;2602670;150;10.01727116;88.7394958
69.0;"Alpena Public Schools";"MICHIGAN";;;2602730;396;6.103993971;89.05579399
87.0;"Anchor Bay School District";"MICHIGAN";;;2602790;469;4.30177259;98.59629422
87.0;"Ann Arbor Public Schools";"MICHIGAN";;;2602820;1346;1.192250373;98.4
89.0;"Armada Area Schools";"MICHIGAN";;;2603240;156;11.41795008;87.42857143
74.0;"Atherton Community Schools";"MICHIGAN";;;2603540;70;11.42061281;83.6
86.0;"Avondale School District";"MICHIGAN";;;2603690;322;6.969205835;96.98529412
54.0;"Bangor Public Schools (Van Buren)";"MICHIGAN";;;2603870;130;17.9718609;91.77693762
83.0;"Bangor Township Schools";"MICHIGAN";;;2603900;230;9.779614325;100.0
79.0;"Bath Community Schools";"MICHIGAN";;;2604170;85;2.798441374;88.74734607
76.0;"Bay City School District";"MICHIGAN";;;2604260;742;6.793638327;95.50647372
79.0;"Beal City Public Schools";"MICHIGAN";;;2604290;62;11.58768592;89.22222222
74.0;"Beaverton Rural Schools";"MICHIGAN";;;2604440;101;11.84210526;86.69590643
89.0;"Bedford Public Schools";"MICHIGAN";;;2604470;380;10.26824344;91.29533679
49.0;"Beecher Community School District";"MICHIGAN";;;2604500;176;16.37023594;66.03773585
84.0;"Belding Area School District";"MICHIGAN";;;2604530;182;27.47252747;74.61406518
44.0;"Bendle Public Schools";"MICHIGAN";;;2604740;354;11.53153153;81.43236074
84.0;"Bentley Community School District in the County of Genesee";"MICHIGAN";;;2604800;90;11.12459547;87.01986755
79.0;"Benton Harbor Area Schools";"MICHIGAN";;;2604830;195;43.66744367;74.70588235
74.0;"Benzie County Central Schools";"MICHIGAN";;;2604950;139;8.446641945;92.77978339
72.0;"Berkley School District";"MICHIGAN";;;2605010;404;2.630166398;97.45308311
61.0;"Berrien Springs Public Schools";"MICHIGAN";;;2605430;258;5.044601661;93.19727891
78.0;"Big Rapids Public Schools";"MICHIGAN";;;2605780;203;11.47250148;85.68665377
84.0;"Birch Run Area Schools";"MICHIGAN";;;2605820;162;11.24828532;88.95348837
96.0;"School District of the City of Birmingham";"MICHIGAN";;;2605850;613;1.335113485;97.48743719
94.0;"Blissfield Community Schools";"MICHIGAN";;;2606000;86;5.31975099;94.34628975
97.0;"Bloomfield Hills School District";"MICHIGAN";;;2606090;750;1.072961373;84.59770115
74.0;"Bloomingdale Public School District";"MICHIGAN";;;2606270;81;18.48625102;92.03539823
79.0;"Boyne City Public Schools";"MICHIGAN";;;2606500;100;5.469678954;89.3258427
89.0;"Brandon School District in the Counties of Oakland and Lapee";"MICHIGAN";;;2606570;323;7.508250825;91.31513648
74.0;"Brandywine Community Schools";"MICHIGAN";;;2606600;107;9.773662551;71.28205128
84.0;"Breckenridge Community Schools";"MICHIGAN";;;2606630;67;7.931638913;91.65467626
95.0;"Breitung Township School District";"MICHIGAN";;;2606720;135;6.949569496;87.20626632
74.0;"Bridgeport-Spaulding Community School District";"MICHIGAN";;;2606780;117;25.6834075;90.87523278
95.0;"Bridgman Public Schools";"MICHIGAN";;;2606840;84;6.196581197;94.28904429
85.0;"Brighton Area Schools";"MICHIGAN";;;2606870;580;3.926801373;91.52970923
90.0;"Britton Deerfield Schools";"MICHIGAN";;;2606930;53;7.742214533;94.69496021
95.0;"Bronson Community School District";"MICHIGAN";;;2606960;81;17.75280899;80.73908175
79.0;"Columbia School District";"MICHIGAN";;;2606990;148;7.107992679;90.74733096
84.0;"Brown City Community Schools";"MICHIGAN";;;2607040;73;18.59956236;81.69582773
89.0;"Flat Rock Community Schools";"MICHIGAN";;;2607080;124;8.207343413;87.56073858
89.0;"Buchanan Community Schools";"MICHIGAN";;;2607140;91;14.99206769;90.92229484
49.0;"Buena Vista School District";"MICHIGAN";;;2607230;72;23.62019357;82.29665072
94.0;"Bullock Creek School District";"MICHIGAN";;;2607320;149;11.66361974;90.92105263
84.0;"Byron Area Schools";"MICHIGAN";;;2607530;86;10.441226;81.78844057
94.0;"Byron Center Public Schools";"MICHIGAN";;;2607560;238;5.84438867;95.19743863
76.0;"Cadillac Area Public Schools";"MICHIGAN";;;2607590;263;10.65012832;91.46567718
95.0;"Caledonia Community Schools";"MICHIGAN";;;2607620;307;4.636233952;95.48919949
